,time,O,C,H,L,volume,amount,r_1,r_5,r_10,k,rsi,x_1,x_2,y_pred
486,2018-07-20 09:31:00,5026.922000000001,5115.3009999999995,5134.227,4999.269,21900.0,22313709640.0,0.012287057985444216,0.017804230875172456,-0.053639658741489474,67.60008054,51.18976152,0.6236430902403822,0.04047528580789311,0.00044788354676944845
487,2018-07-23 09:31:00,5100.445,5178.153,5190.295,5090.68,15931.0,16396723360.0,0.01814218312977606,-0.012131545746137748,-0.0796818865722972,72.46804408,56.48513878,0.8550789532262261,0.4139735081362831,-0.0006545344498384202
488,2018-07-24 09:31:00,5167.96,5272.096,5303.58,5167.96,17692.0,18636825040.0,0.00043360363695958085,-0.02714783645821308,-0.07167718493745168,75.83901277,63.19862209,1.0153437213284966,0.8874948379303221,-0.0020521808227940202
489,2018-07-25 09:31:00,5275.475,5274.382,5308.164000000002,5256.078,12155.0,12856947240.0,-0.0068870627876403,-0.04481662496193852,-0.08714366915403547,78.57302722,63.35339978,1.1453260000477652,0.8984117545601853,-0.0020844032127299147
490,2018-07-26 09:31:00,5273.071999999999,5238.057,5283.25,5216.281,12868.0,13543163000.0,-0.006048425971691371,-0.06259744787046037,-0.056585103980349924,79.46123676,58.9233027,1.1875538309904268,0.5859442375390865,-0.0011621235510704611
491,2018-07-27 09:31:00,5242.107,5206.375,5253.638000000001,5180.279,13254.0,13881356720.0,-0.01748644690403595,-0.07019413699551037,-0.044780293390314765,78.00718349,55.14001251,1.118424292405214,0.31909787492177283,-0.00037449936736008206
492,2018-07-30 09:31:00,5199.749,5115.334,5219.288,5112.519,14186.0,14689767000.0,0.002665710587031154,-0.06837989464617561,-0.021605822806487263,71.26836235,45.66205072,0.7980429104930673,-0.34941009080934143,0.0015986698962133538
493,2018-07-31 09:31:00,5120.0,5128.97,5177.335,5105.073,12695.0,13092629320.0,-0.017736114658498656,-0.04577195811244751,-0.026689569250746312,66.3884189,47.19156616,0.5660374908976559,-0.2415289579240474,0.0012802477584966544
494,2018-08-01 09:31:00,5155.573,5038.002,5210.91,5023.149,16925.0,17417348440.0,-0.02537394784678544,-0.04431300344858948,-0.032552587315368274,57.41355114,38.9609189,0.13934853808363665,-0.8220602344099143,0.0029937448744991576
495,2018-08-02 09:31:00,5034.112,4910.168,5040.913,4802.649,20552.0,20263126520.0,-0.01410338709388355,0.006413833498161447,-0.0195746866502327,51.38949274,30.54016104,-0.14705113254354327,-1.4160005595167635,0.004746820161516793
496,2018-08-03 09:31:00,4912.887,4840.918,4953.026,4836.09,16464.0,16182546760.0,-0.01556936101788956,0.02733241918165115,-0.022998943588798518,44.08629388,26.98564332,-0.4942645241050852,-1.6667109403772882,0.005486817353669552
497,2018-08-06 09:31:00,4842.795,4765.548,4872.382000000001,4722.407,18214.0,17566284160.0,0.02699773457323283,0.050207237446774286,0.002655937994958849,37.96607815,23.61964428,-0.7852357685470853,-1.904124555323217,0.006187567788636825
498,2018-08-07 09:31:00,4782.624,4894.207,4909.413,4731.168,18510.0,17944899040.0,-0.016234294953196837,0.01999772383963318,-0.018717026067757343,36.52665986,38.38000706,-0.8536695214719804,-0.8630336209915374,0.0031146819929356627
499,2018-08-08 09:31:00,4889.309,4814.753,4889.309,4790.207,16426.0,15996049200.0,0.026358153782759026,0.012305719524968513,-0.006516222119805481,33.06642331,33.83707447,-1.0181783197618726,-1.1834597517867411,0.004060452312724435
500,2018-08-09 09:31:00,4803.294,4941.661,4990.932,4795.8690000000015,20086.0,19875385000.0,0.006388742570564819,-0.025822896390505168,-0.0282054960872467,33.79383277,45.44140665,-0.9835953499561522,-0.36497275308362537,0.0016446046769985122
501,2018-08-10 09:31:00,4945.436,4973.232,4986.707,4928.246,13942.0,13897510120.0,0.0063501964115086785,-0.048992285097497895,-0.038020948952311,35.61533643,47.99416322,-0.8969962478840007,-0.1849194737574763,0.0011131591074854965
502,2018-08-13 09:31:00,4951.237,5004.813,5031.599,4890.233,18977.0,18905315680.0,-0.002544151000247197,-0.045278015382392935,-0.01977536423438829,38.53955998,50.59553525,-0.757970925426927,-0.0014372059011168365,0.0005715925295181424
503,2018-08-14 09:31:00,5003.210999999998,4992.08,5008.115,4954.391,18094.0,18117060560.0,-0.023653066457268217,-0.037955721863431685,-0.016363519815387594,41.16182597,49.47306061,-0.6333014640829174,-0.08060857784765486,0.0008052748873775593
504,2018-08-15 09:31:00,4987.019,4874.002,4987.019,4846.418,22141.0,21840107360.0,-0.012299748748564428,-0.018593139682749515,0.003158390168900079,39.47361543,40.17467547,-0.7135634586554358,-0.7364504848159067,0.002741058990081353
505,2018-08-16 09:31:00,4818.724,4814.053,4897.757000000001,4768.559,23878.0,23226363800.0,-0.017546753224362,-0.002445756205841405,0.0006657591846205115,36.02144299,36.27999853,-0.8776888678254778,-1.011153275988404,0.0035518722218528054
506,2018-08-17 09:31:00,4856.809,4729.582,4882.179,4697.427,20598.0,19854980160.0,0.010280612536160614,0.011536537478364915,0.005559899373771163,31.57809772,31.44738697,-1.0889372550939076,-1.3520112995513234,0.004557949351541432
507,2018-08-20 09:31:00,4741.417,4778.205,4792.066,4680.627,16854.0,15958821320.0,0.005105892275446519,0.02671212306713475,0.0025019855782663003,30.94878441,36.89106106,-1.1188564744536171,-0.968053274330262,0.003424658182692027
508,2018-08-21 09:31:00,4765.807,4802.602,4854.629,4739.264,16549.0,15932049960.0,-0.004002621912038507,0.02244408343643716,0.004985006044639927,31.58290111,39.59852614,-1.0887088892278172,-0.7770879578390645,0.0028610046254798713
509,2018-08-22 09:31:00,4795.706,4783.379,4805.499,4750.15,13991.0,13403214400.0,0.003951181790111247,0.02216362115567256,-0.00629053227854166,31.19848584,38.14782155,-1.1069850079839134,-0.8794103342977784,0.003163019528149456
510,2018-08-23 09:31:00,4777.331,4802.279,4834.833,4722.977,19223.0,18474232560.0,-0.003776123794556712,0.003119144056394757,-0.014301334845393213,31.77564728,40.55659971,-1.0795452264713854,-0.709512267253647,0.002661548100706724
511,2018-08-24 09:31:00,4790.014,4784.145,4822.168,4751.523,15026.0,14427892240.0,0.02543735610020141,-0.00590847476403845,-0.011448858677987422,31.39548282,38.920519,-1.0976192504762257,-0.8249097558115766,0.00300215552677838
512,2018-08-27 09:31:00,4807.766,4905.8409999999985,4919.974,4796.147,15766.0,15414662360.0,0.0009276696900697145,-0.0235802587160894,-0.05239550160716526,36.85767762,53.18015312,-0.8379320615835195,0.18086334275576774,3.3513915976206006e-05
513,2018-08-28 09:31:00,4913.5509999999995,4910.392,4930.92,4884.833,12464.0,12268521240.0,-0.0042758297097258416,-0.017075826125490627,-0.05190379912642402,41.62562073,53.63554087,-0.6112514344048168,0.21298315344044128,-6.12909725870623e-05
514,2018-08-29 09:31:00,4907.321,4889.396,4909.345,4855.584,12711.0,12446322040.0,-0.014753969610970337,-0.027837180706982653,-0.05226269256979788,45.31278317,51.05804624,-0.4359539790606074,0.031185027433840256,0.00047530468939456115
515,2018-08-30 09:31:00,4888.981,4817.258,4894.365,4799.0509999999995,14711.0,14270878880.0,-0.01274168832144762,-0.017366310876436232,-0.030295450233306962,45.19290718,43.0597629,-0.4416532007102694,-0.5329569519742103,0.0021404271279014068
516,2018-08-31 09:31:00,4794.374,4755.878,4806.9929999999995,4729.873,15826.0,15156430240.0,0.0072083430230969235,-0.005573313697281429,-0.030708945856054295,42.67161659,37.44488425,-0.5615220244473381,-0.9289905283174804,0.0033093605142507834
517,2018-09-03 09:31:00,4745.714,4790.16,4791.794,4686.42,15965.0,15180689600.0,0.007595362159092769,-0.029511122801743256,-0.0494689112680996,42.85333233,42.1820967,-0.552882777509796,-0.5948612789754012,0.0023231440461468937
518,2018-09-04 09:31:00,4786.365,4826.543,4863.955,4768.839,15901.0,15364753920.0,-0.01517732256813999,-0.03543302110848268,-0.04175493722940004,45.42745605,46.97628501,-0.4305021270231387,-0.2567133579918553,0.0013250660599013857
519,2018-09-05 09:31:00,4820.63,4753.289000000002,4836.651,4751.539000000002,14431.0,13904671400.0,-0.004142184495830405,-0.025124918766774168,-0.01663690131191302,42.41442742,39.54837352,-0.5737494778825301,-0.7806253666950126,0.002871445647554478
520,2018-09-06 09:31:00,4745.52,4733.6,4804.384,4708.318,16158.0,15452305680.0,-0.0008931891161061486,-0.013157639006253243,-0.009505027885752998,38.56144344,37.74378445,-0.7569305278543899,-0.9079082356172246,0.003247133982789323
521,2018-09-07 09:31:00,4745.9529999999995,4729.372,4831.268,4687.269,19576.0,18714219400.0,-0.017037145735205202,-0.025276506056195275,0.01591035765425075,35.06241623,37.33225765,-0.9232835367262062,-0.936934407067092,0.003332807680456417
522,2018-09-10 09:31:00,4725.675,4648.797000000001,4735.116,4638.039000000002,16251.0,15265686440.0,0.0014470410301845725,-0.020564675119176302,0.02732728488682061,29.83087422,30.25892983,-1.1720048818805384,-1.435836607420603,0.004805368274689717
523,2018-09-11 09:31:00,4648.517,4655.524,4695.2029999999995,4615.855,16814.0,15710809560.0,-0.004652752300278134,-0.006554149436239793,0.024081714539544715,26.95751772,31.47831613,-1.3086118502317194,-1.3498297767417269,0.004551510365057594
524,2018-09-12 09:31:00,4654.099,4633.863,4686.321,4616.464,17276.0,16158462000.0,0.008082673139020235,0.008706774455783339,0.021498909225412918,23.41720576,29.60331078,-1.4769276453212,-1.4820793088706652,0.004941858311971584
525,2018-09-13 09:31:00,4686.701,4671.317,4727.393,4593.709,20722.0,19407852840.0,-0.01316266911451312,0.0037013116429477954,0.02575826046487529,23.61230752,36.91306279,-1.4676519915853758,-0.9665014288923132,0.003420077753023357
526,2018-09-14 09:31:00,4672.8409999999985,4609.83,4681.685,4608.985,17184.0,16042917000.0,-0.012285485581897815,0.042254920463444326,0.00404635311931248,20.57057991,30.973226500000006,-1.6122637678658982,-1.3854552042908683,0.004656662438398636
527,2018-09-17 09:31:00,4596.442,4553.196,4596.442,4526.423,18719.0,17151827840.0,0.015772437645996264,0.04889752165292215,0.01088466211425965,18.46414804,26.54680187,-1.7124091107076262,-1.697663692827453,0.005578177551136859
528,2018-09-18 09:31:00,4540.2829999999985,4625.0109999999995,4642.151,4527.028,26140.0,24094358280.0,0.01063738010569063,0.03083798070966755,-0.12149138672318822,20.25487168,38.98586168,-1.6272733722027832,-0.8203009482377471,0.002988552162401923
529,2018-09-19 09:31:00,4620.935,4674.209,4725.108,4606.832,25868.0,24318880320.0,0.0030803072776592016,0.01268171791205743,-0.1171806823357706,24.17644191,46.02980192,-1.4408315504878153,-0.3234715386127544,0.0015221096208545906
530,2018-09-20 09:31:00,4671.724,4688.607,4718.1359999999995,4669.371,20409.0,19263107800.0,0.024743169986309262,0.02197561023988572,-0.09741614087083864,28.86019643,48.00606644,-1.2181534715657112,-0.18407990533926996,0.001110681035895639
531,2018-09-21 09:31:00,4692.664000000002,4804.6179999999995,4805.577,4673.077,24814.0,23582136680.0,-0.005990486652633168,-0.0366595221513967,-0.11352910886984127,39.25980575,60.96333175,-0.723728536392548,0.7298333669178071,-0.001586826953283367
532,2018-09-25 09:31:00,4779.425,4775.835999999998,4794.378,4737.201,14223.0,13576014920.0,-0.0017167674936908865,-0.036240775437012485,-0.07531288762846926,46.35256027,56.99872479,-0.38652022540282704,0.4501982098580504,-0.000761455341860007
533,2018-09-26 09:31:00,4769.58,4767.637,4819.547000000001,4736.984,17052.0,16363829360.0,-0.007163087290412387,-0.1477723660589092,-0.07466193420346395,52.34226208,55.83505215,-0.10175395794117313,0.36812102421628895,-0.000519196179290694
534,2018-09-27 09:31:00,4769.0059999999985,4733.486,4786.522,4716.765,13521.0,12903333960.0,0.0122860826038146,-0.12823614562290878,-0.06670538372776423,55.3918968,50.95988858,0.04323374326391676,0.0242616847298463,0.000495739639649441
535,2018-09-28 09:31:00,4736.979,4791.642,4796.4540000000015,4703.68,16199.0,15452217560.0,-0.03405074920037842,-0.11682446226157965,-0.08845047271895509,61.23993702,57.98745402,0.32126504402662204,0.5199361325096877,-0.000967293914525601
536,2018-10-08 09:31:00,4705.517,4628.483,4712.572,4614.155,15794.0,14789468560.0,-0.005558408662190545,-0.07979482694437891,-0.06034806652633285,56.83628572,39.92813122,0.11190381308687007,-0.7538399614441094,0.0027923857992613633
537,2018-10-09 09:31:00,4632.312,4602.7559999999985,4665.58,4585.035,15633.0,14492881800.0,-0.11724366879321835,-0.0405413626097056,-0.055785707519581375,51.70377103,37.8377597,-0.13210951133660534,-0.9012798903465298,0.0032275697474668866
538,2018-10-10 09:31:00,4605.282,4063.112,4644.181,3926.218,200664.0,168314430160.0,0.015596419690129116,0.0857874456820288,0.15135319922266482,45.64048078,16.92645288,-0.42037436788530536,-2.376214638212545,0.007580989690762266
539,2018-10-22 09:31:00,4123.856,4126.482,4360.338,4052.051,130885.0,110193428840.0,0.025537249405183367,0.07058191457032895,0.04085368602116775,41.77002076,22.57899045,-0.6043862750247957,-1.97752486968802,0.006404216282993751
540,2018-10-30 09:31:00,4115.444,4231.861,4283.623,4039.17,45765.0,38391746520.0,0.006449408428112496,0.03212723669326581,0.018362606900368547,40.51067307,31.32129073,-0.6642589953193232,-1.3609052308370226,0.004584200694449639
541,2018-11-01 09:31:00,4270.747,4259.154,4353.4529999999995,4255.222,23049.0,19897515640.0,0.03686178053200236,0.021133070088566668,0.04613357488365055,39.97041689,33.50895082,-0.6899442031530153,-1.2066032586535025,0.004128762727471478
542,2018-11-02 09:31:00,4374.315,4416.154,4426.339,4327.469,27007.0,23717826400.0,-0.0010140044935029384,-0.015888485772914657,0.018247552055476287,42.4493221,44.87277927,-0.5720904924950974,-0.4050796812908987,0.0017629843554042724
543,2018-11-05 09:31:00,4405.509,4411.6759999999995,4443.226,4332.249,23273.0,20481860840.0,0.0013738542902970673,0.06038544081659687,0.009274933154656094,44.43153126,44.6280388,-0.4778510258693791,-0.4223419321162187,0.001813935644685269
544,2018-11-06 09:31:00,4402.417,4417.737,4424.419,4346.109,19502.0,17138392640.0,-0.011299450374705344,-0.02776828951112295,-0.010642552963202774,46.19645113,45.08411143,-0.3939420668441204,-0.3901738148709455,0.0017189881743944965
545,2018-11-07 09:31:00,4418.718,4367.819,4465.173,4365.2829999999985,23939.0,21229725280.0,-0.004271239261517214,-0.01333617533144116,-6.34183788293525e-05,46.95453766,41.8874719,-0.35790062798640593,-0.6156420153896105,0.0023844805035548398
546,2018-11-08 09:31:00,4412.3290000000015,4349.163,4424.964,4344.687,20387.0,17925852400.0,-0.0007300255244513192,0.02448310169106117,-0.03433902109440358,47.22897872,40.6748918,-0.344852974067484,-0.7011687851632872,0.002636921464591971
547,2018-11-09 09:31:00,4327.209,4345.988,4377.448,4314.185,18223.0,15909753480.0,0.07641277426444802,0.034687164345598744,-0.05692123402089465,48.25445064,40.45069451,-0.2960993265056639,-0.7169820662864989,0.0026835959724034724
548,2018-11-12 09:31:00,4345.208,4678.077,4703.521,4331.813,155333.0,141661338080.0,-0.08187402644291658,-0.048199933434186784,-0.12906692215626214,56.33314727,63.87853403,0.08798328031782017,0.9354509869375122,-0.0021937282748379873
549,2018-11-20 09:31:00,4616.252,4295.064,4623.4,4257.287,170899.0,151216485440.0,0.0033771324478517922,0.017614871396561083,-0.05425064678896524,54.85295993,42.29060478,0.01761125891734346,-0.5872078913132224,0.002300554293935478
550,2018-11-30 09:31:00,4288.689,4309.569,4340.555,4220.208,22812.0,19603913920.0,0.03389550091900137,0.013452157280693254,-0.029393658623402937,52.49433756,43.1097311,-0.09452388736575,-0.5294325507924614,0.0021300244993003796
551,2018-12-03 09:31:00,4464.542,4455.644,4507.896,4404.59,28382.0,25406262720.0,0.009222909191129284,-0.057416391435222425,-0.04760546399128841,54.19342292,50.9909159,-0.013744875085347032,0.026450131047194046,0.0004892802177281951
552,2018-12-04 09:31:00,4446.099,4496.738,4510.063,4436.513,28928.0,25935852720.0,-0.009816893935114795,-0.08853729080947119,-0.05662415733360469,54.69710417,53.04941006,0.010201463831467935,0.17164165786078558,6.0732657002333045e-05
553,2018-12-05 09:31:00,4411.924,4452.594,4507.016,4409.096,36576.0,32681465320.0,-0.01838770837853182,-0.08496215913689865,-0.04662652826644432,53.59456761,50.48672049,-0.04221604056032633,-0.009112224587715236,0.0005942461278985077
554,2018-12-06 09:31:00,4415.838,4370.721,4442.952,4355.847,35838.0,31566820160.0,-0.0007273399514631973,-0.07062152903376799,-0.02771350539190209,49.85246147,45.86389111,-0.22012566473461165,-0.3351737062879737,0.0015566497591290426
555,2018-12-07 09:31:00,4389.923,4367.542,4401.327,4363.902,25097.0,22038982640.0,-0.0384026072330845,-0.04227709773598054,-0.019238509898702873,46.62441439,45.6811778,-0.37359556145424333,-0.3480610027222101,0.0015946879254907322
556,2018-12-10 09:31:00,4337.832,4199.817,4449.949000000001,4198.122,289565.0,250887542360.0,-0.024098192849831227,0.010408548753433769,0.0149273170711962,38.90957509,36.94510629,-0.7403794283672241,-0.9642413084703776,0.0034134067776915057
557,2018-12-20 09:31:00,4191.92,4098.609,4257.356,4066.3109999999997,263475.0,220736334280.0,-0.005932988484629897,0.03501309834629285,0.05618247556671044,33.26942236,32.69993428,-1.0085272079702552,-1.2636655272489348,0.004297187817783066
558,2019-01-02 09:31:00,4106.978,4074.292,4124.77,4064.031,28986.0,23812301320.0,-0.003003712055984164,0.041895131718590564,0.059328590096144364,27.99194528,31.71490418,-1.2594324278556552,-1.3331425395987508,0.0045022562871522235
559,2019-01-03 09:31:00,4075.885,4062.054,4144.576,4053.361,33778.0,27708212960.0,0.029748742877371975,0.04616851474648041,0.05367407720330651,23.54946365,31.1830718,-1.4706397553940633,-1.3706542103926609,0.004612975799304753
560,2019-01-04 09:31:00,4037.593,4182.895,4183.722,4032.937,40169.0,33173842480.0,0.0144961802770568,0.024055588294709617,0.034186370922530816,23.85733308,41.98933009,-1.4560028283436584,-0.6084576636377604,0.002363275158544557
561,2019-01-07 09:31:00,4189.962,4243.531,4267.273,4169.971,38643.0,32756049120.0,-0.0003339200302763317,0.00447221900817976,0.02772502427813065,27.23744864,46.71290537,-1.2953031938471191,-0.27529028320558224,0.0013798977443725499
562,2019-01-08 09:31:00,4237.847,4242.114000000001,4256.623,4221.173,28539.0,24305675680.0,0.0006767852066206317,0.020453245716639985,0.008240466899286182,30.00471385,46.61312091,-1.1637400860455658,-0.28232836880290546,0.0014006713699490966
563,2019-01-09 09:31:00,4258.8420000000015,4244.985,4334.047000000001,4238.3290000000015,42310.0,36417901960.0,0.0010855162032375083,0.016732450173557848,0.009137134760193559,32.41105616,46.87180356,-1.0493362075904291,-0.264082735833179,0.0013468175282361815
564,2019-01-10 09:31:00,4244.855,4249.593,4296.12,4234.813,34963.0,29938338520.0,0.007982882125417652,0.007174334106819238,0.015821515142744182,34.62594682,47.33259696,-0.9440344469867772,-0.2315816490719584,0.0012508872645483912
565,2019-01-11 09:31:00,4287.422000000001,4283.517,4290.957,4223.031,38376.0,32846773880.0,-0.0049043811428785755,0.009892805374648964,0.0027325676541029085,38.86985533,50.86233699,-0.7422678108207192,0.017381089889979124,0.0005160484152349045
566,2019-01-14 09:31:00,4282.379,4262.509,4302.210999999998,4246.904,33110.0,28362173280.0,0.01557064161037546,0.02314927663495842,0.003353658608110874,41.56682164,48.59347057,-0.6140468986734199,-0.1426485988296077,0.0009883923202104808
567,2019-01-15 09:31:00,4263.8279999999995,4328.879,4335.353,4235.379,46495.0,39986677760.0,-0.0029719010395069445,-0.011967994485408343,-0.02374910456032608,46.46689509,55.62836645,-0.38108444563196375,0.35354288601378075,-0.00047616732145224503
568,2019-01-16 09:31:00,4323.313,4316.014,4347.043,4301.98,39245.0,34028133360.0,-0.008325505895022579,-0.007470318678299048,-0.0308960999663115,53.74266052,54.01640175,-0.03517531189703493,0.2398463691567142,-0.0001405804863838394
569,2019-01-17 09:31:00,4312.186,4280.081,4327.197,4271.02,49049.0,42274102320.0,0.010703535750842073,0.008585585179345762,-0.027063973789281142,57.89917025,49.50849269,0.16243615508852202,-0.07810945111057377,0.0007978984605940878
570,2019-01-18 09:31:00,4291.69,4325.893,4335.821,4268.477,51528.0,44451266200.0,0.008157853187769546,-0.007090096773082523,-0.0064037644944061785,63.79374259,54.90614777,0.4426797159185574,0.3026027206831697,-0.00032581224168624066
571,2019-01-21 09:31:00,4352.439,4361.183,4404.838,4338.638,35972.0,31374595520.0,-0.019286510105171024,-0.01934773202592047,0.007452106458270611,67.871729,58.72955744,0.6365579765685729,0.5722788258712215,-0.0011217886984444048
572,2019-01-22 09:31:00,4344.989000000001,4277.071,4344.989000000001,4256.567,32358.0,27882986480.0,0.0015667263882222257,-0.011923814217720444,0.03353720338053772,64.15982015,47.85075437,0.4600840114360116,-0.1950345133309096,0.0011430146757198999
573,2019-01-23 09:31:00,4268.758,4283.772,4301.714,4259.062,29210.0,25067386800.0,0.007716563813386797,-0.02360209647012021,0.05058929373458712,59.14705836,48.70239371,0.2217640566380116,-0.13496593578919822,0.0009657161587422346
574,2019-01-24 09:31:00,4285.508,4316.8279999999995,4353.063,4255.715,38408.0,33174641040.0,-0.005005063903403093,-0.03534609208428032,0.0485096927651508,57.88780245,52.96515074,0.161895699807452,0.16569860513962795,7.8274181654713e-05
575,2019-01-25 09:31:00,4324.661,4295.222,4348.797000000001,4293.308,35761.0,30967011000.0,-0.004288020502781851,0.0006912331888782585,0.0460770130158581,54.85775071,49.91513345,0.017839025270678845,-0.049427906146152084,0.0007132419630552697
576,2019-01-28 09:31:00,4322.337,4276.804,4364.853,4272.7609999999995,34623.0,29950977840.0,-0.011862128823298887,0.02732858461598893,0.10016404773283966,50.64428709,47.30285138,-0.18248018029472607,-0.2336796905724285,0.0012570798474563624
577,2019-01-29 09:31:00,4271.942,4226.072,4275.181,4161.589,43450.0,36733240120.0,-0.010271003428242572,0.04600962785300383,0.1006057161354566,46.62174764,40.70205705,-0.3737223458030877,-0.6992527417756425,0.0026312660676274203
578,2019-01-30 09:31:00,4208.255,4182.666,4251.012,4182.174,33779.0,28563687760.0,-0.004404128849877154,0.07598479056180903,0.10995642492133008,40.295587,35.88245335,-0.6744847560132262,-1.0391932834769777,0.0036346351562724618
579,2019-01-31 09:31:00,4188.137,4164.245,4226.97,4118.196,41152.0,34474399680.0,0.03216573472502216,0.08692836276443869,0.1166093733678014,36.25715366,33.962416600000005,-0.8664825590932597,-1.1746190100531002,0.004034357964189735
580,2019-02-01 09:31:00,4177.032,4298.191,4300.138,4177.032,45477.0,38628390440.0,0.022216788411682998,0.045354429340157286,0.11528198723602555,40.68002084,54.06784321,-0.6562077543902104,0.24347468361300603,-0.00015128982558506253
581,2019-02-11 09:31:00,4302.036,4393.683,4399.002,4300.184,37196.0,32390555360.0,0.006106266656014948,0.07089792322295434,0.16590637057794105,49.91808171,63.0824161,-0.2170059049523232,0.8792984944862458,-0.0020279884813611754
582,2019-02-12 09:31:00,4396.945,4420.512,4449.852,4386.806,39828.0,35253059320.0,0.01809134326521452,0.052194632657936835,0.1452377009721952,56.79064881,65.23873919,0.10973411367086808,1.0313901777293508,-0.002476902555694208
583,2019-02-13 09:31:00,4428.931,4500.485,4524.087,4414.226,47659.0,42642691320.0,0.005721827758563845,0.03157259717563786,0.11347954720435705,63.02306374,70.93228597,0.4060396048599836,1.4329724440462035,-0.003662213464930687
584,2019-02-14 09:31:00,4495.241,4526.236,4552.071,4485.17,41173.0,37200676600.0,-0.007313582411522525,0.027307237183390384,0.11096129322465732,68.19347312,72.56034177,0.6518545430816449,1.5478039125696426,-0.004001150225293219
585,2019-02-15 09:31:00,4517.69,4493.133,4540.819,4483.728,41247.0,37306362920.0,0.04719490831898363,0.06689363524293626,0.1287246560473506,71.2305448,67.12335991,0.7962449641345251,1.164317909621158,-0.002869252278196904
586,2019-02-18 09:31:00,4558.831,4705.186,4714.155,4558.831,40535.0,37353574880.0,-0.011465434097610229,0.08871849061864928,0.09096622322688236,75.77462578,78.65143579,1.0122825935132889,1.9774263316728067,-0.005269224497810408
587,2019-02-19 09:31:00,4682.559,4651.239000000001,4710.12,4605.742,51138.0,47714273720.0,-0.0018622994862231696,0.08842762111342778,0.13665670587987366,78.05267114,71.47815047,1.1205868956060072,1.4714738407119774,-0.003775854253672029
588,2019-02-20 09:31:00,4668.572,4642.577,4673.316,4609.496,42651.0,39661450480.0,0.0015633558689494673,0.07940008318655782,0.16075705367945434,79.70879965,70.31966219,1.1993236256118591,1.3897623229251834,-0.0035346743969735285
589,2019-02-21 09:31:00,4640.709,4649.835,4749.197,4625.227,55374.0,51865611840.0,0.0309387322345846,0.08143041634810695,0.16731518430223874,80.466212,70.76629795,1.2353330121690935,1.4212648305271227,-0.00362765725269411
590,2019-02-22 09:31:00,4641.852,4793.695,4796.281,4638.446,53494.0,50329448080.0,0.06861679768946499,0.05795425032255923,0.10245541278700468,83.65828198,78.11115146,1.3870924623913736,1.939318520482244,-0.005156745416635896
591,2019-02-25 09:31:00,4859.874,5122.623,5132.944,4829.710999999998,72861.0,72168985040.0,-0.011729537777814087,0.0020645673124885127,0.061742002095411065,86.20195133,86.7039577,1.5080252315731022,2.5453939137682537,-0.006945638591801357
592,2019-02-26 09:31:00,5105.111,5062.537,5172.126,5027.374,72311.0,73619845720.0,-0.010140962920369756,0.04431078725943117,0.09282539564649103,86.4068958,80.23132395,1.5177688337773674,2.0888603977014992,-0.005598133479115304
593,2019-02-27 09:31:00,5079.053,5011.198,5105.245,4965.076,65247.0,66028839360.0,0.003447279472892437,0.07537239598195883,0.07438640420913346,85.25707505,74.85957040000002,1.463103313921136,1.7099751354810664,-0.0044798150862795484
594,2019-02-28 09:31:00,5018.652,5028.473,5079.543,4995.9929999999995,55311.0,55750412080.0,0.00855866184426172,0.07941774769398192,0.048127135215800164,84.55521527,75.48100855,1.4297350434843048,1.7538069595260333,-0.004609189173658298
595,2019-03-01 09:31:00,5062.414000000002,5071.51,5078.768,4971.0779999999995,64054.0,64382287480.0,0.012163832862402166,0.042063409122726735,0.04954145806672963,84.69335215,77.06960362,1.4363024361466112,1.8658551490151132,-0.004939910802827084
596,2019-03-04 09:31:00,5111.9079999999985,5133.199000000001,5251.385,5088.081,72266.0,74761402160.0,0.029935134016818306,0.05955448054906873,0.07624407314035522,84.67851379,79.23872072,1.4355969812631315,2.01884923066287,-0.005391488397846231
597,2019-03-05 09:31:00,5134.447,5286.861999999999,5292.738,5130.803,67797.0,70663264800.0,0.01930105230664264,0.046456101937217366,0.03451896417950785,87.09865376,83.58902718,1.5506568369709837,2.3256888852550546,-0.006297156851063001
598,2019-03-06 09:31:00,5309.658,5388.904,5403.264,5233.35,80130.0,85217793000.0,0.007222062222670856,-0.0009168840268816989,0.011342009432715666,88.94878192,85.81029659,1.6386168234880585,2.4823614196586616,-0.006759591773574742
599,2019-03-07 09:31:00,5380.276,5427.823,5518.488,5346.264,83736.0,90678447600.0,-0.02634352667727011,-0.028988417640000427,0.01697420862839481,89.12827907,86.58915461,1.647150592788588,2.5372965209051044,-0.006921738313073681
600,2019-03-08 09:31:00,5310.134,5284.835,5462.388000000001,5246.691,103890.0,111378829240.0,0.029153038836595733,0.007176193769531155,0.05790284843330011,86.5806818,70.57733532,1.5260310799002823,1.4079367515393202,-0.003588318071787792
601,2019-03-11 09:31:00,5320.3290000000015,5438.904,5451.6590000000015,5284.411999999998,84350.0,90665477240.0,0.017202914410697375,0.015751519056044997,0.010178705121472979,87.31003404,75.96488795,1.5607064146060678,1.7879363684137641,-0.004709925595740496
602,2019-03-12 09:31:00,5485.791,5532.469,5586.558000000001,5449.334,96063.0,106129166160.0,-0.026842626682589358,-0.011407203546915427,-0.03569690132922574,88.23392457,78.63737067,1.6046306141934372,1.9764342782158195,-0.005266296351117334
