,time,open,close,high,low,volume,amount
280,2016-07-29 09:31:00,6056.483,6024.906999999998,6069.1,6003.62,13129.0,15977017120.0
281,2016-08-01 09:31:00,6007.513000000001,5948.396,6022.977,5885.255,15128.0,18095261360.0
282,2016-08-02 09:31:00,5966.911999999998,6004.759,6019.607,5950.7440000000015,12504.0,15085193280.0
283,2016-08-03 09:31:00,5990.513000000001,6032.0909999999985,6045.826999999998,5984.422,13145.0,15923572800.0
284,2016-08-04 09:31:00,6034.512,6088.781,6091.672,6013.915,12398.0,15103598480.0
285,2016-08-05 09:31:00,6077.903,6068.647,6089.386,6051.375,11856.0,14493471800.0
286,2016-08-08 09:31:00,6063.359,6166.664000000002,6167.398,6012.165,15179.0,18643313680.0
287,2016-08-09 09:31:00,6156.678000000001,6214.879,6218.404,6153.727,12441.0,15523766360.0
288,2016-08-10 09:31:00,6213.74,6199.791,6236.4969999999985,6190.974,11340.0,14209051560.0
289,2016-08-11 09:31:00,6195.265,6111.156999999998,6198.321,6110.058000000001,15347.0,19056886360.0
290,2016-08-12 09:31:00,6116.406,6174.905,6206.051,6088.939,16067.0,19872934040.0
291,2016-08-15 09:31:00,6181.525,6333.901,6379.485,6175.467,20560.0,26016077720.0
292,2016-08-16 09:31:00,6353.066999999999,6372.609,6397.066,6348.399,15863.0,20368762560.0
293,2016-08-17 09:31:00,6361.956,6364.651,6381.558000000001,6333.611,15256.0,19570909480.0
294,2016-08-18 09:31:00,6346.59,6353.078,6392.268,6310.601,16393.0,21049601080.0
295,2016-08-19 09:31:00,6337.971,6344.581,6374.669,6305.178000000001,14347.0,18347974920.0
296,2016-08-22 09:31:00,6391.269,6322.08,6426.361,6309.986999999999,11716.0,14861239680.0
297,2016-08-23 09:31:00,6276.138000000001,6251.32,6301.058000000001,6177.722,12115.0,15270681480.0
298,2016-08-24 09:31:00,6270.026,6254.404,6302.733,6238.786999999998,11609.0,14653942280.0
299,2016-08-25 09:31:00,6222.7440000000015,6217.848000000001,6222.925,6129.144,12934.0,16077101960.0
300,2016-08-26 09:31:00,6234.294,6217.43,6314.495,6201.615,13371.0,16852079160.0
301,2016-08-29 09:31:00,6221.0,6263.691999999999,6284.710999999998,6219.5790000000015,11241.0,14164741920.0
302,2016-08-30 09:31:00,6262.571999999999,6265.611999999999,6312.176,6238.741,11842.0,14958681400.0
303,2016-08-31 09:31:00,6262.198,6282.688,6287.154,6210.624,12464.0,15681154920.0
304,2016-09-01 09:31:00,6274.547,6212.441,6291.16,6202.023,11136.0,14042307800.0
305,2016-09-02 09:31:00,6216.321999999999,6207.64,6264.621,6186.535,12352.0,15494221040.0
306,2016-09-05 09:31:00,6229.076,6242.016,6288.524,6229.076,12166.0,15329413720.0
307,2016-09-06 09:31:00,6242.368,6372.767,6376.979,6183.75,16220.0,20542840800.0
308,2016-09-07 09:31:00,6423.363,6356.79,6423.363,6349.348000000001,12780.0,16428737880.0
309,2016-09-08 09:31:00,6352.311,6393.7530000000015,6397.611,6350.843000000002,11439.0,14691759560.0
310,2016-09-09 09:31:00,6381.405,6358.61,6399.113,6354.924,13045.0,16764540640.0
311,2016-09-12 09:31:00,6249.042,6161.93,6257.794,6160.269,18018.0,22556016080.0
312,2016-09-13 09:31:00,6191.071999999999,6180.801,6206.839,6168.0790000000015,15887.0,19824185680.0
313,2016-09-14 09:31:00,6138.78,6133.129,6173.801,6128.37,16586.0,20610238360.0
314,2016-09-19 09:31:00,6131.713000000002,6175.47,6178.87,6131.713000000002,14320.0,17829478880.0
315,2016-09-20 09:31:00,6169.776999999999,6163.856,6179.017,6150.189,8155.0,10116699640.0
316,2016-09-21 09:31:00,6146.435,6167.019,6184.988,6139.767,9582.0,11930302440.0
317,2016-09-22 09:31:00,6197.073,6212.818,6250.4969999999985,6197.073,10722.0,13470303600.0
318,2016-09-23 09:31:00,6228.906999999998,6221.438,6231.748000000001,6208.795,8295.0,10398752600.0
319,2016-09-26 09:31:00,6213.467,6124.703,6219.135,6110.144,12001.0,14936423720.0
320,2016-09-27 09:31:00,6156.22,6168.791,6173.895,6098.047,11294.0,13973435440.0
321,2016-09-28 09:31:00,6160.844,6160.775,6174.903,6141.672,8958.0,11125345080.0
322,2016-09-29 09:31:00,6167.28,6219.706,6229.505,6167.28,11122.0,13916681400.0
323,2016-09-30 09:31:00,6206.049,6237.895,6243.653,6201.424,9091.0,11399622480.0
324,2016-10-10 09:31:00,6258.989000000001,6370.554,6412.2559999999985,6115.187,92259.0,118304074960.0
325,2016-10-20 09:31:00,6373.968000000002,6348.468000000002,6482.3809999999985,6297.443,77728.0,99847841960.0
326,2016-10-31 09:31:00,6343.305,6340.718000000002,6346.42,6295.854,9217.0,11731917360.0
327,2016-11-01 09:31:00,6339.79,6396.31,6402.8409999999985,6336.515,9847.0,12623224600.0
328,2016-11-02 09:31:00,6386.696,6327.923000000002,6389.729,6326.486,9207.0,11790975280.0
329,2016-11-03 09:31:00,6320.123000000001,6360.182,6411.667,6318.517,11728.0,15036313600.0
330,2016-11-04 09:31:00,6360.094,6340.343000000002,6398.343000000002,6328.919,8990.0,11526514480.0
331,2016-11-07 09:31:00,6350.1590000000015,6326.922,6368.891,6319.061,8844.0,11316415040.0
332,2016-11-08 09:31:00,6346.416,6379.0790000000015,6398.484,6339.883000000002,10252.0,13149390280.0
333,2016-11-09 09:31:00,6368.515,6316.201,6382.945,6224.525,14934.0,19035331120.0
334,2016-11-10 09:31:00,6355.291,6455.031,6518.316,6355.291,80546.0,105135684960.0
335,2016-11-21 09:31:00,6481.435,6473.033,6538.719,6375.403,62154.0,81082558040.0
336,2016-11-30 09:31:00,6464.3809999999985,6450.561,6502.755,6423.722,10006.0,13026700400.0
337,2016-12-01 09:31:00,6455.413000000001,6485.224,6505.416,6450.807,8525.0,11123379120.0
338,2016-12-02 09:31:00,6465.002,6347.374,6474.108,6345.019,9704.0,12556792760.0
339,2016-12-05 09:31:00,6306.076999999998,6338.594,6398.106,6306.076999999998,8932.0,11453130040.0
340,2016-12-06 09:31:00,6353.184,6334.727,6383.078,6327.687,8986.0,11517507680.0
341,2016-12-07 09:31:00,6342.004,6386.267,6396.89,6318.6680000000015,10234.0,13115305120.0
342,2016-12-08 09:31:00,6380.044,6376.315,6394.441999999999,6368.187,8991.0,11584564720.0
343,2016-12-09 09:31:00,6358.467,6340.609,6380.104,6340.609,9229.0,11872895240.0
344,2016-12-12 09:31:00,6337.665,6126.54,6368.355,6014.504,76602.0,94823769760.0
345,2016-12-20 09:31:00,6091.4180000000015,6126.726,6166.406999999998,6022.766,57800.0,71420462640.0
346,2016-12-30 09:31:00,6133.815,6131.08,6156.16,6110.566,7292.0,9018080200.0
347,2017-01-03 09:31:00,6150.845,6200.118,6217.77,6143.536,7618.0,9514265240.0
348,2017-01-04 09:31:00,6199.364000000001,6290.95,6297.1590000000015,6191.996,8955.0,11262558360.0
349,2017-01-05 09:31:00,6285.642,6283.368,6296.82,6274.739000000001,6882.0,8705262600.0
350,2017-01-06 09:31:00,6282.831,6259.719,6286.178000000001,6247.069,6947.0,8767696640.0
351,2017-01-09 09:31:00,6257.855,6295.576,6301.901,6252.05,7198.0,9109395400.0
352,2017-01-10 09:31:00,6293.91,6262.249,6299.201999999998,6258.3719999999985,6878.0,8713767760.0
353,2017-01-11 09:31:00,6260.491,6213.86,6292.038000000001,6211.7959999999985,8544.0,10766743440.0
354,2017-01-12 09:31:00,6215.863,6154.001,6233.5030000000015,6148.819,8333.0,10420444600.0
355,2017-01-13 09:31:00,6162.599,6102.718000000002,6176.346,6097.473000000001,10558.0,13071457040.0
356,2017-01-16 09:31:00,6105.099,5912.155,6110.8780000000015,5794.279,15804.0,19004574760.0
357,2017-01-17 09:31:00,5892.356,5963.328,5968.706,5866.035,14175.0,16936272440.0
358,2017-01-18 09:31:00,5948.733,5968.313,5998.021,5935.193,13731.0,16557201720.0
359,2017-01-19 09:31:00,5953.275,5957.811,5980.4659999999985,5918.059,14555.0,17486624560.0
360,2017-01-20 09:31:00,5948.429,6048.488,6067.547,5941.876,15503.0,18799865440.0
361,2017-01-23 09:31:00,6089.8409999999985,6104.776,6193.636,6088.574000000001,8485.0,10350635120.0
362,2017-01-24 09:31:00,6061.073,6067.8,6078.285,6043.174,7287.0,8863302680.0
363,2017-01-25 09:31:00,6052.941,6100.357,6102.3809999999985,6036.875,7050.0,8616507400.0
364,2017-01-26 09:31:00,6099.974,6131.018,6138.916,6099.693,5750.0,7071987720.0
365,2017-02-03 09:31:00,6129.6590000000015,6111.262,6142.102,6029.373000000001,6505.0,7977127440.0
366,2017-02-06 09:31:00,6110.59,6139.291,6149.512,6095.169,8030.0,9887218320.0
367,2017-02-07 09:31:00,6136.387,6116.975,6149.873000000001,6095.289000000002,8532.0,10505561680.0
368,2017-02-08 09:31:00,6114.3690000000015,6172.504,6183.052,6092.5340000000015,9766.0,12047344840.0
369,2017-02-09 09:31:00,6165.044,6203.38,6214.893,6165.044,9107.0,11368529760.0
370,2017-02-10 09:31:00,6199.377,6205.776999999999,6214.779,6184.858,9624.0,12028431560.0
371,2017-02-13 09:31:00,6197.83,6236.4,6248.883000000002,6194.555,9521.0,11954280120.0
372,2017-02-14 09:31:00,6234.34,6231.048000000002,6237.227,6205.854,8777.0,11021075960.0
373,2017-02-15 09:31:00,6222.823,6171.555,6240.433000000001,6166.328,11284.0,14124659680.0
374,2017-02-16 09:31:00,6165.227,6224.8780000000015,6227.529,6162.993,12163.0,15222296080.0
375,2017-02-17 09:31:00,6241.116999999998,6169.63,6267.934,6158.633000000002,14165.0,17682558520.0
376,2017-02-20 09:31:00,6247.264,6341.058000000001,6342.92,6246.87,11935.0,14885504280.0
377,2017-02-21 09:31:00,6247.877,6281.843000000002,6301.187,6242.569,11014.0,13899397800.0
378,2017-02-22 09:31:00,6288.201999999998,6328.7469999999985,6333.155,6278.611999999999,10681.0,13538952880.0
379,2017-02-23 09:31:00,6323.694,6334.589,6342.227,6285.249,11836.0,15030351160.0
380,2017-02-24 09:31:00,6323.485,6348.36,6350.361999999999,6313.194,10045.0,12782938920.0
381,2017-02-27 09:31:00,6343.366,6281.842,6345.078,6268.413000000001,11149.0,14141295440.0
382,2017-02-28 09:31:00,6282.258000000002,6310.509,6319.852,6280.618,10954.0,13895764920.0
383,2017-03-01 09:31:00,6305.861,6329.321,6373.801,6297.334,13062.0,16667316520.0
384,2017-03-02 09:31:00,6339.911999999998,6318.927,6353.2930000000015,6292.25,12110.0,15396662200.0
385,2017-03-03 09:31:00,6309.098000000001,6324.422,6343.239000000001,6273.687,12770.0,16232002440.0
386,2017-03-06 09:31:00,6329.865,6385.343000000002,6405.795,6329.865,11941.0,15339510760.0
387,2017-03-07 09:31:00,6386.665,6385.356,6391.8719999999985,6354.521,10345.0,13277403000.0
388,2017-03-08 09:31:00,6378.0430000000015,6361.695,6378.603,6338.927,10266.0,13161293320.0
389,2017-03-09 09:31:00,6344.182,6298.236999999999,6349.85,6271.015,13780.0,17507477680.0
390,2017-03-10 09:31:00,6290.403,6307.338000000002,6327.399,6290.403,11701.0,14894894920.0
391,2017-03-13 09:31:00,6299.195,6380.276999999999,6383.88,6256.733,15660.0,20025866000.0
392,2017-03-14 09:31:00,6370.989000000001,6357.241999999998,6388.7959999999985,6348.102,12704.0,16338385920.0
393,2017-03-15 09:31:00,6343.739000000001,6345.92,6365.3809999999985,6335.956,14808.0,18993589000.0
394,2017-03-16 09:31:00,6349.722,6428.111,6429.809,6349.722,19018.0,24540975760.0
395,2017-03-17 09:31:00,6416.431,6363.443,6622.674,6348.397,20043.0,25926192280.0
396,2017-03-20 09:31:00,6397.269,6404.693,6411.536999999998,6365.108,11302.0,14433854760.0
397,2017-03-21 09:31:00,6363.686,6378.683000000001,6378.896,6335.8780000000015,10161.0,13000199200.0
398,2017-03-22 09:31:00,6352.483,6363.3690000000015,6373.741999999998,6303.663000000001,12003.0,15338344320.0
399,2017-03-23 09:31:00,6367.883000000002,6382.726,6409.358,6315.92,14699.0,18867022360.0
400,2017-03-24 09:31:00,6378.01,6465.847,6470.87,6378.01,13947.0,18031867240.0
401,2017-03-27 09:31:00,6461.604,6424.28,6469.349,6409.312,12707.0,16430793120.0
402,2017-03-28 09:31:00,6427.094,6412.757,6440.25,6401.798000000002,10998.0,14189818920.0
403,2017-03-29 09:31:00,6418.86,6391.712,6433.464,6351.89,13455.0,17319299120.0
404,2017-03-30 09:31:00,6392.444,6320.775,6402.945,6311.601,16099.0,20535563800.0
405,2017-03-31 09:31:00,6329.531999999998,6333.511,6345.049,6308.4,11551.0,14686628840.0
406,2017-04-05 09:31:00,6355.2930000000015,6486.438,6494.893,6355.2930000000015,15284.0,19809502880.0
407,2017-04-06 09:31:00,6495.683000000001,6482.445,6497.167,6463.73,10892.0,14183752840.0
408,2017-04-07 09:31:00,6477.81,6495.889,6520.649,6455.141,10911.0,14232392040.0
409,2017-04-10 09:31:00,6495.513000000001,6483.769,6506.8290000000015,6479.0340000000015,9607.0,12540227080.0
410,2017-04-11 09:31:00,6487.943,6540.101,6554.816,6449.565,14685.0,19224396800.0
411,2017-04-12 09:31:00,6540.778,6499.391,6545.101,6489.02,12445.0,16326532560.0
412,2017-04-13 09:31:00,6493.312,6550.141,6569.691,6490.103,11953.0,15727420120.0
413,2017-04-14 09:31:00,6546.319,6456.375,6549.566999999999,6443.45,15300.0,19962798840.0
414,2017-04-17 09:31:00,6449.026999999999,6384.724,6451.772,6368.656999999998,16027.0,20646865120.0
415,2017-04-18 09:31:00,6386.263000000001,6362.448,6420.484,6357.236999999999,15610.0,20077042280.0
416,2017-04-19 09:31:00,6341.861,6288.751,6352.557,6219.488,21078.0,26597754960.0
417,2017-04-20 09:31:00,6292.4969999999985,6296.37,6321.558000000001,6260.196,18761.0,23725241880.0
418,2017-04-21 09:31:00,6290.584,6237.555,6317.495,6228.6590000000015,17645.0,22229356120.0
419,2017-04-24 09:31:00,6264.6590000000015,6124.721,6270.8809999999985,6123.42,14937.0,18360138920.0
420,2017-04-25 09:31:00,6097.379,6099.574000000001,6151.183000000001,6087.8690000000015,13104.0,16081052400.0
421,2017-04-26 09:31:00,6101.025,6115.723000000001,6147.12,6101.025,11658.0,14328115080.0
422,2017-04-27 09:31:00,6112.007,6132.929,6151.924,6002.522,16116.0,19643004160.0
423,2017-04-28 09:31:00,6130.56,6150.121,6159.934,6122.042,11518.0,14178672960.0
424,2017-05-02 09:31:00,6146.4569999999985,6140.911999999998,6155.095,6123.986,9389.0,11555037080.0
425,2017-05-03 09:31:00,6135.507,6118.815,6168.529,6100.866,10869.0,13380261280.0
426,2017-05-04 09:31:00,6114.03,6085.986999999999,6177.326999999998,6082.915,13423.0,16505558320.0
427,2017-05-05 09:31:00,6075.969,6017.471,6100.816999999999,6007.533,15101.0,18386176640.0
428,2017-05-08 09:31:00,6015.986,5909.118,6030.013000000001,5905.215,15314.0,18373748320.0
429,2017-05-09 09:31:00,5916.911,5942.433000000001,5954.488,5869.718000000002,16628.0,19752676560.0
430,2017-05-10 09:31:00,5941.26,5793.946,5971.0790000000015,5793.946,17163.0,20357716200.0
431,2017-05-11 09:31:00,5793.854,5776.073,5814.826999999998,5656.145,21280.0,24583350360.0
432,2017-05-12 09:31:00,5780.17,5770.607,5800.321,5734.795,17091.0,19825246560.0
433,2017-05-15 09:31:00,5792.884,5816.85,5848.751,5792.884,16194.0,18938822520.0
434,2017-05-16 09:31:00,5804.914000000002,5958.344,5968.366999999998,5759.352,21065.0,24771755520.0
435,2017-05-17 09:31:00,5947.7440000000015,5967.154,6006.547,5947.288000000001,16856.0,20237808800.0
436,2017-05-18 09:31:00,5924.684,5902.525,5984.945,5891.564,18305.0,21829570720.0
437,2017-05-19 09:31:00,5907.161999999998,5892.861,5929.68,5865.801,16440.0,19472088080.0
438,2017-05-22 09:31:00,5935.949000000001,5840.154,5969.72,5816.151,15500.0,18179774480.0
439,2017-05-23 09:31:00,5796.087,5683.8780000000015,5820.083000000001,5678.64,16572.0,19139299640.0
440,2017-05-24 09:31:00,5676.36,5727.1,5739.307,5610.826,20333.0,23192906400.0
441,2017-05-25 09:31:00,5719.751,5781.269,5830.8409999999985,5660.196999999999,20455.0,23558354520.0
442,2017-05-26 09:31:00,5783.049,5783.233,5831.479,5766.855,15221.0,17715302880.0
443,2017-05-31 09:31:00,5856.502,5741.475,5894.763000000001,5731.736,16578.0,19330901680.0
444,2017-06-01 09:31:00,5724.634,5634.304,5764.738,5625.67,16666.0,19093803280.0
445,2017-06-02 09:31:00,5640.191,5718.991999999998,5741.451,5580.395,19310.0,21919338680.0
446,2017-06-05 09:31:00,5752.446999999999,5741.643,5793.5790000000015,5730.923000000002,16791.0,19416581840.0
447,2017-06-06 09:31:00,5740.167,5769.844,5799.316999999999,5733.469,16201.0,18749090240.0
448,2017-06-07 09:31:00,5772.56,5914.085999999998,5921.639,5772.56,21384.0,25171211680.0
449,2017-06-08 09:31:00,5908.4569999999985,5899.892,5918.3690000000015,5876.164000000002,15010.0,17798136400.0
450,2017-06-09 09:31:00,5890.781999999998,5923.217,5931.0059999999985,5858.509,17547.0,20757410240.0
451,2017-06-12 09:31:00,5897.678000000001,5838.35,5897.678000000001,5834.262,18805.0,22153668360.0
452,2017-06-13 09:31:00,5842.127,5908.53,5944.011,5836.808000000001,20871.0,24757573880.0
453,2017-06-14 09:31:00,5916.36,5905.761,5937.478,5896.854,17985.0,21382431360.0
454,2017-06-15 09:31:00,5902.089,5951.121,5974.154,5901.186,21711.0,25943973520.0
455,2017-06-16 09:31:00,5947.584,5936.486999999999,5958.34,5926.875,16333.0,19497841600.0
456,2017-06-19 09:31:00,5953.460999999998,5998.505,6016.573,5944.715,14388.0,17207559680.0
457,2017-06-20 09:31:00,5976.1,5994.684,6027.629,5974.066,12928.0,15570100520.0
458,2017-06-21 09:31:00,5996.749,5999.943,6003.28,5943.183000000001,14045.0,16854115080.0
459,2017-06-22 09:31:00,5990.973000000001,5913.283,6031.768,5906.047,15332.0,18424572560.0
460,2017-06-23 09:31:00,5925.738,5919.02,5941.589,5828.948,17644.0,20890100600.0
461,2017-06-26 09:31:00,5929.79,6053.213000000002,6059.263000000001,5924.722,17244.0,20761010120.0
462,2017-06-27 09:31:00,6048.219,6030.588000000002,6065.3780000000015,6012.988,13120.0,15914334320.0
463,2017-06-28 09:31:00,6027.545,6016.8319999999985,6044.971,5995.768,11767.0,14219705520.0
464,2017-06-29 09:31:00,6027.625,6039.687,6078.56,6023.52,13837.0,16797423000.0
465,2017-06-30 09:31:00,6028.746,6061.066,6081.1280000000015,6011.7040000000015,12091.0,14678622040.0
466,2017-07-03 09:31:00,6062.86,6107.717,6114.462,6049.857,12099.0,14786045840.0
467,2017-07-04 09:31:00,6107.304,6080.526,6108.203,6053.3719999999985,12162.0,14850051560.0
468,2017-07-05 09:31:00,6075.451999999998,6122.781,6130.8290000000015,6061.941,11919.0,14597200960.0
469,2017-07-06 09:31:00,6120.8690000000015,6108.075,6146.678000000001,6068.118,13381.0,16433787840.0
470,2017-07-07 09:31:00,6105.422,6146.768,6166.873000000001,6096.373000000001,10692.0,13162742480.0
471,2017-07-10 09:31:00,6141.299,6122.871,6169.14,6104.188,12384.0,15267824120.0
472,2017-07-11 09:31:00,6133.981,6063.3780000000015,6133.981,6050.139,14252.0,17455222960.0
473,2017-07-12 09:31:00,6074.533,6036.486999999999,6076.986999999999,5970.57,18236.0,22058649040.0
474,2017-07-13 09:31:00,6040.3,6060.899,6101.098000000001,6032.941999999999,15764.0,19225370840.0
475,2017-07-14 09:31:00,6053.243,6042.8,6071.551,6017.686,12400.0,15082681880.0
476,2017-07-17 09:31:00,6034.475,5780.38,6038.469,5775.838000000002,18883.0,22331953440.0
477,2017-07-18 09:31:00,5800.811,5844.65,5849.002,5767.398,19677.0,22989655080.0
478,2017-07-19 09:31:00,5836.414000000002,5970.866999999998,5982.6280000000015,5824.536999999998,20003.0,23739794240.0
479,2017-07-20 09:31:00,5964.9940000000015,6002.142,6031.32,5964.143,17711.0,21387655960.0
480,2017-07-21 09:31:00,5992.0340000000015,6021.426,6038.3719999999985,5979.929,16015.0,19382596840.0
481,2017-07-24 09:31:00,6025.262,6063.21,6095.036999999998,6011.667,14083.0,17070719840.0
482,2017-07-25 09:31:00,6052.249,6044.2469999999985,6060.976,5989.208000000001,13958.0,16877886760.0
483,2017-07-26 09:31:00,6042.9569999999985,6030.565,6060.478,5997.9540000000015,12831.0,15526224880.0
484,2017-07-27 09:31:00,6024.892,6092.053000000001,6110.441999999999,5977.438,15849.0,19277832400.0
485,2017-07-28 09:31:00,6089.507,6150.759,6160.107,6080.302,13491.0,16569997240.0
486,2017-07-31 09:31:00,6146.726,6231.186,6243.049,6121.095,12689.0,15753333840.0
487,2017-08-01 09:31:00,6231.161999999998,6212.462,6238.483,6192.346,11762.0,14662671640.0
488,2017-08-02 09:31:00,6217.254,6193.113,6255.141,6173.689,13508.0,16841382720.0
489,2017-08-03 09:31:00,6186.047,6201.981,6245.303000000001,6175.039000000002,13394.0,16698444520.0
490,2017-08-04 09:31:00,6206.234,6153.581,6247.435,6147.323,13591.0,16940464000.0
491,2017-08-07 09:31:00,6176.371,6244.042,6247.568,6159.593000000002,11949.0,14883308520.0
492,2017-08-08 09:31:00,6245.943,6236.651,6269.843000000002,6218.853,12029.0,15081907440.0
493,2017-08-09 09:31:00,6230.66,6278.314,6293.959,6228.915,10767.0,13526242920.0
494,2017-08-10 09:31:00,6265.544,6210.478,6281.92,6175.07,14134.0,17689785640.0
495,2017-08-11 09:31:00,6187.566999999999,6101.762,6226.319,6080.177,16998.0,21046503000.0
496,2017-08-14 09:31:00,6118.11,6245.167,6246.23,6117.563,15499.0,19283107800.0
497,2017-08-15 09:31:00,6238.262,6247.819,6264.426,6220.785,14418.0,18073475600.0
498,2017-08-16 09:31:00,6243.866,6259.536999999998,6271.641,6203.972,16477.0,20668774040.0
499,2017-08-17 09:31:00,6269.426,6311.689,6318.176,6240.094,18767.0,23664469520.0
500,2017-08-18 09:31:00,6281.249,6274.999,6301.498000000001,6259.267,16561.0,20864079080.0
501,2017-08-21 09:31:00,6318.629,6377.637,6389.17,6318.629,10507.0,13321982600.0
502,2017-08-22 09:31:00,6336.773,6312.3690000000015,6336.773,6287.728,10644.0,13460535080.0
503,2017-08-23 09:31:00,6305.8,6261.636,6316.059,6223.111999999999,12476.0,15692380640.0
504,2017-08-24 09:31:00,6270.866,6224.703,6280.964,6214.385,11489.0,14397457200.0
505,2017-08-25 09:31:00,6230.221,6305.263000000001,6331.288000000001,6230.1219999999985,13719.0,17273757960.0
506,2017-08-28 09:31:00,6315.866,6394.678000000001,6431.201999999998,6308.161,14543.0,18604198640.0
507,2017-08-29 09:31:00,6394.144,6366.46,6411.889,6345.67,10897.0,13939779560.0
508,2017-08-30 09:31:00,6365.778,6407.725,6431.901,6361.765,10931.0,14024832240.0
509,2017-08-31 09:31:00,6414.923000000002,6435.9540000000015,6446.209,6395.5340000000015,10681.0,13749022600.0
510,2017-09-01 09:31:00,6442.898,6500.195,6520.299,6419.462,12671.0,16452429600.0
511,2017-09-04 09:31:00,6505.993,6519.842,6533.981,6486.206,11040.0,14408708200.0
512,2017-09-05 09:31:00,6516.448,6535.895,6542.7440000000015,6486.853,11243.0,14694980280.0
513,2017-09-06 09:31:00,6524.311,6560.443,6577.746,6511.463000000002,11301.0,14844774200.0
514,2017-09-07 09:31:00,6560.953,6516.401,6580.063,6503.456,11583.0,15217783280.0
515,2017-09-08 09:31:00,6523.076999999998,6517.023,6576.639,6485.557,13437.0,17599974360.0
516,2017-09-11 09:31:00,6519.815,6623.960999999998,6624.654,6517.056,15749.0,20763796600.0
517,2017-09-12 09:31:00,6627.499,6606.625,6687.076,6578.558000000001,17953.0,23908605120.0
518,2017-09-13 09:31:00,6601.36,6637.721,6647.563,6579.776999999999,16547.0,21971337800.0
519,2017-09-14 09:31:00,6625.4209999999985,6629.417,6662.738,6603.093000000002,17987.0,23935012000.0
520,2017-09-15 09:31:00,6617.695,6575.056,6617.695,6542.186,18078.0,23877172600.0
521,2017-09-18 09:31:00,6600.1219999999985,6695.538000000001,6695.745,6595.307,12737.0,16885666480.0
522,2017-09-19 09:31:00,6650.012,6579.637,6668.775,6558.379,12505.0,16587162200.0
523,2017-09-20 09:31:00,6587.451,6649.785,6667.641,6570.098000000001,12305.0,16341178520.0
524,2017-09-21 09:31:00,6654.206,6573.04,6657.887,6553.44,13049.0,17274505520.0
525,2017-09-22 09:31:00,6563.355,6509.739000000001,6563.355,6470.595,12792.0,16713781520.0
526,2017-09-25 09:31:00,6515.788000000001,6415.934,6533.396,6407.757,12490.0,16214989280.0
527,2017-09-26 09:31:00,6431.667,6460.373000000001,6473.766,6427.718000000002,10898.0,14100893840.0
528,2017-09-27 09:31:00,6464.502,6538.004,6560.155,6464.502,10717.0,14026233600.0
529,2017-09-28 09:31:00,6540.178000000001,6530.5,6575.789000000002,6494.18,9543.0,12507998000.0
530,2017-09-29 09:31:00,6541.585,6576.475,6601.154,6526.385,10592.0,13945027160.0
531,2017-10-09 09:31:00,6638.774,6664.03,6695.666,6629.803000000001,11613.0,15502172960.0
532,2017-10-10 09:31:00,6666.605,6457.542,6707.227,6446.655,108746.0,143846525200.0
533,2017-10-20 09:31:00,6458.397,6579.986999999999,6649.462,6451.852,76648.0,100563809960.0
534,2017-10-30 09:31:00,6577.834,6485.699000000001,6583.788000000001,6389.45,26310.0,34069090400.0
535,2017-11-01 09:31:00,6488.01,6456.501,6541.068,6454.936,12265.0,15984647680.0
536,2017-11-02 09:31:00,6458.031,6415.88,6466.055,6382.377,12019.0,15487235600.0
537,2017-11-03 09:31:00,6411.951999999998,6335.337,6437.999,6297.074000000001,13555.0,17302691480.0
538,2017-11-06 09:31:00,6343.524,6443.982,6452.065,6330.148,12810.0,16414980160.0
539,2017-11-07 09:31:00,6445.187,6484.429,6489.468000000002,6424.471,12350.0,15991496080.0
540,2017-11-08 09:31:00,6483.1280000000015,6511.276999999999,6556.52,6475.717,12551.0,16419831080.0
541,2017-11-09 09:31:00,6513.312,6568.7440000000015,6571.094,6507.315,10653.0,13958389480.0
542,2017-11-10 09:31:00,6561.661999999998,6322.45,6632.955,6307.456,84919.0,111098157600.0
543,2017-11-20 09:31:00,6356.663000000001,6253.769,6456.686,6113.357,105217.0,132368672680.0
544,2017-11-30 09:31:00,6246.189,6181.88,6270.15,6172.217,11676.0,14575825680.0
545,2017-12-01 09:31:00,6196.553000000001,6257.583000000001,6303.061,6194.134,11736.0,14722147560.0
546,2017-12-04 09:31:00,6258.7159999999985,6212.076,6306.603,6196.7440000000015,12445.0,15580640720.0
547,2017-12-05 09:31:00,6208.139,6075.643,6225.031999999998,6040.281999999998,13464.0,16552727760.0
548,2017-12-06 09:31:00,6075.3319999999985,6107.887,6114.97,6001.2530000000015,16193.0,19689398360.0
549,2017-12-07 09:31:00,6121.896,6059.387,6141.983,6056.02,14359.0,17573482080.0
550,2017-12-08 09:31:00,6065.728,6144.333000000001,6184.861999999999,6064.473000000001,14850.0,18285926920.0
551,2017-12-11 09:31:00,6161.941,6209.514,6246.324000000001,6132.764,99926.0,124316509120.0
552,2017-12-20 09:31:00,6205.058000000001,6266.342,6288.011,6086.268,84398.0,104615017760.0
553,2018-01-02 09:31:00,6260.552,6329.054,6338.868,6251.906999999998,10571.0,13339371520.0
554,2018-01-03 09:31:00,6331.414000000002,6370.74,6394.0430000000015,6321.648,10281.0,13103339280.0
555,2018-01-04 09:31:00,6360.839,6386.292,6393.195,6359.729,8291.0,10599555720.0
556,2018-01-05 09:31:00,6385.743,6377.505,6405.188,6363.691999999999,8934.0,11429912680.0
